+
1 15
4 12 18
8 7 19
11 1 20
1 10 21
9 4 22
7 5 23
7 4 24
5 5 25
10 2 26
3 5 27
7 8 28
10 3 29
5 10 30
11 13 31
2 8 32
8 9 33
6 3 34
8 8 35
12 14 36
9 5 37
5 1 38
1 4 39
5 10 40
8 11 41
8 12 42
6 10 43
4 7 44
10 5 45
12 10 46
6 1 47
9 3 48
6 4 49
11 1 50
+
12 9
12 7 0
10 6 1
7 2 2
12 2 3
8 4 4
1 3 5
2 2 6
4 9 7
7 8 8
6 4 9
2 5 10
10 3 11
4 7 12
9 8 13
9 1 14
5 7 15
6 6 16
11 8 17
1 3 18
1 4 19
12 2 20
10 6 21
7 5 22
6 9 23
2 3 24
+
13 6
8 1 0
9 6 1
12 6 2
4 2 3
11 5 4
3 3 5
10 5 6
3 6 7
8 1 8
7 4 9
3 5 10
4 1 11
1 3 12
3 2 13
4 1 14
8 6 15
3 6 16
6 5 17
4 3 18
7 4 19
6 3 20
10 3 21
1 1 22
8 2 23
13 6 24
12 4 25
2 2 26
7 3 27
10 2 28
6 6 29
5 6 30
10 1 31
11 2 32
10 5 33
10 5 34
7 4 35
3 4 36
13 4 37
2 5 38
12 6 39
3 5 40
10 4 41
6 5 42
12 2 43
13 2 44
11 6 45
+
15 18
12 6 0
3 5 1
3 9 2
11 8 3
10 7 4
10 5 5
1 10 6
15 3 7
3 4 8
11 11 9
13 3 10
13 13 11
6 15 12
13 3 13
6 4 14
9 3 15
7 14 16
2 12 17
6 13 18
11 12 19
1 8 20
8 13 21
12 13 22
1 3 23
15 16 24
7 13 25
7 14 26
10 13 27
5 9 28
6 18 29
7 16 30
11 11 31
4 2 32
3 5 33
11 17 34
9 12 35
10 6 36
7 17 37
12 18 38
12 6 39
1 5 40
12 8 41
15 14 42
11 2 43
3 10 44
1 9 45
6 9 46
5 18 47
7 6 48
8 5 49
14 18 50
2 8 51
10 13 52
12 8 53
13 3 54
9 11 55
15 5 56
8 14 57
6 14 58
11 9 59
5 14 60
7 13 61
5 8 62
9 6 63
15 7 64
1 4 65
11 13 66
9 7 67
3 1 68
4 11 69
9 8 70
8 10 71
5 8 72
1 9 73
13 9 74
2 17 75
3 3 76
11 18 77
8 8 78
13 3 79
8 8 80
11 18 81
4 3 82
+
16 14
3 9 0
6 8 1
14 5 2
3 13 3
6 9 4
14 2 5
10 7 6
13 3 7
5 13 8
11 13 9
10 4 10
2 12 11
16 5 12
9 11 13
1 2 14
1 1 15
9 4 16
16 7 17
10 10 18
14 9 19
16 12 20
13 2 21
16 1 22
7 13 23
2 1 24
15 13 25
15 4 26
10 13 27
7 10 28
12 11 29
6 6 30
2 10 31
3 11 32
12 13 33
9 1 34
16 1 35
7 1 36
10 12 37
+
9 4
3 1 0
4 2 1
7 2 2
8 4 3
2 2 4
7 4 5
3 2 6
2 1 7
1 3 8
1 3 9
9 2 10
3 3 11
8 4 12
8 3 13
8 1 14
4 4 15
8 2 16
3 2 17
3 2 18
4 4 19
8 3 20
5 3 21
4 2 22
8 3 23
6 3 24
1 1 25
8 4 26
5 3 27
+
10 19
4 18 0
3 8 1
5 1 2
9 1 3
10 13 4
4 8 5
8 16 6
6 12 7
2 16 8
8 12 9
1 5 10
10 15 11
9 9 12
9 10 13
7 12 14
7 9 15
5 7 16
8 13 17
8 18 18
10 18 19
5 18 20
8 18 21
7 7 22
8 4 23
7 2 24
6 6 25
6 2 26
3 9 27
6 1 28
2 18 29
10 7 30
9 7 31
10 9 32
3 11 33
3 4 34
6 4 35
8 9 36
4 4 37
1 9 38
5 8 39
7 3 40
3 13 41
9 12 42
6 10 43
8 3 44
5 2 45
6 19 46
7 2 47
10 16 48
9 12 49
7 7 50
7 12 51
6 18 52
10 11 53
6 5 54
7 4 55
8 3 56
2 17 57
3 15 58
8 16 59
3 2 60
1 7 61
8 7 62
9 12 63
3 17 64
8 6 65
+
20 18
12 4 0
3 11 1
16 5 2
13 9 3
15 7 4
15 6 5
20 11 6
18 6 7
3 3 8
11 5 9
3 14 10
17 17 11
18 16 12
19 2 13
14 18 14
18 18 15
7 14 16
2 15 17
3 17 18
7 9 19
19 12 20
4 4 21
11 4 22
11 14 23
7 10 24
3 18 25
11 11 26
9 16 27
1 6 28
14 5 29
12 6 30
14 18 31
3 8 32
11 16 33
1 11 34
10 13 35
12 6 36
14 2 37
2 4 38
11 15 39
20 15 40
8 4 41
20 3 42
+
19 15
18 14 0
19 2 1
13 12 2
13 9 3
13 7 4
15 12 5
14 2 6
15 3 7
5 15 8
3 8 9
2 14 10
2 14 11
6 5 12
2 1 13
11 7 14
18 10 15
18 1 16
14 7 17
2 15 18
17 2 19
7 14 20
3 12 21
15 4 22
14 13 23
+
15 1
4 1 0
9 1 1
4 1 2
7 1 3
7 1 4
12 1 5
6 1 6
1 1 7
4 1 8
11 1 9
15 1 10
13 1 11
14 1 12
4 1 13
6 1 14
8 1 15
15 1 16
13 1 17
1 1 18
1 1 19
15 1 20
6 1 21
12 1 22
8 1 23
5 1 24
13 1 25
3 1 26
7 1 27
3 1 28
12 1 29
5 1 30
13 1 31
3 1 32
14 1 33
8 1 34
2 1 35
5 1 36
15 1 37
9 1 38
6 1 39
9 1 40
13 1 41
7 1 42
14 1 43
5 1 44
13 1 45
8 1 46
4 1 47
14 1 48
15 1 49
9 1 50
11 1 51
13 1 52
11 1 53
3 1 54
+
12 4
2 4 0
8 1 1
3 3 2
10 1 3
8 3 4
3 2 5
11 2 6
10 3 7
3 3 8
10 4 9
5 1 10
2 3 11
5 1 12
1 3 13
2 1 14
10 1 15
6 3 16
+
9 10
3 1 0
8 3 1
2 6 2
7 6 3
8 10 4
5 3 5
6 2 6
5 2 7
4 10 8
5 4 9
3 3 10
1 8 11
5 7 12
1 7 13
3 4 14
8 1 15
4 1 16
8 10 17
8 7 18
3 8 19
9 6 20
8 4 21
7 5 22
8 9 23
6 9 24
7 6 25
7 1 26
3 8 27
2 2 28
6 2 29
2 4 30
8 4 31
8 8 32
7 7 33
5 4 34
1 3 35
8 4 36
7 1 37
2 5 38
7 6 39
4 7 40
5 2 41
4 7 42
2 3 43
8 4 44
1 6 45
9 1 46
3 10 47
9 7 48
5 3 49
8 6 50
3 3 51
3 1 52
7 5 53
7 5 54
7 4 55
9 3 56
8 3 57
+
14 1
9 1 0
12 1 1
12 1 2
12 1 3
4 1 4
14 1 5
11 1 6
13 1 7
1 1 8
13 1 9
2 1 10
4 1 11
3 1 12
4 1 13
2 1 14
3 1 15
8 1 16
12 1 17
5 1 18
11 1 19
2 1 20
10 1 21
9 1 22
14 1 23
13 1 24
3 1 25
12 1 26
8 1 27
8 1 28
12 1 29
5 1 30
8 1 31
12 1 32
9 1 33
5 1 34
4 1 35
11 1 36
1 1 37
13 1 38
1 1 39
1 1 40
3 1 41
11 1 42
5 1 43
5 1 44
13 1 45
4 1 46
13 1 47
4 1 48
5 1 49
1 1 50
6 1 51
6 1 52
14 1 53
13 1 54
2 1 55
5 1 56
1 1 57
12 1 58
13 1 59
14 1 60
11 1 61
6 1 62
7 1 63
2 1 64
7 1 65
5 1 66
4 1 67
12 1 68
14 1 69
2 1 70
8 1 71
11 1 72
+
16 2
7 2 0
12 1 1
12 1 2
+
5 12
1 2 0
3 7 1
1 8 2
1 10 3
2 6 4
1 1 5
2 1 6
2 6 7
4 8 8
2 3 9
5 9 10
1 9 11
5 10 12
2 9 13
3 6 14
1 1 15
4 1 16
1 4 17
1 10 18
5 11 19
2 2 20
2 7 21
5 4 22
2 3 23
1 4 24
1 11 25
4 8 26
3 4 27
2 9 28
2 6 29
2 5 30
5 11 31
2 8 32
2 12 33
1 1 34
5 7 35
3 11 36
2 11 37
5 11 38
5 3 39
3 3 40
5 9 41
5 7 42
1 12 43
5 7 44
2 4 45
+
11 6
3 2 0
2 3 1
11 4 2
4 6 3
7 1 4
6 2 5
2 3 6
3 2 7
4 3 8
9 1 9
4 4 10
6 1 11
7 5 12
11 5 13
5 5 14
11 5 15
6 6 16
11 5 17
4 2 18
2 3 19
1 1 20
10 6 21
10 1 22
6 3 23
4 4 24
7 2 25
11 4 26
9 4 27
1 2 28
2 5 29
9 4 30
9 4 31
6 6 32
2 3 33
11 6 34
10 6 35
10 3 36
5 2 37
5 1 38
11 4 39
5 6 40
8 4 41
6 3 42
5 3 43
3 3 44
7 2 45
10 5 46
1 1 47
10 6 48
4 4 49
10 1 50
10 4 51
2 6 52
5 1 53
7 2 54
3 3 55
10 2 56
9 3 57
4 3 58
5 6 59
6 5 60
3 4 61
+
12 20
3 7 0
11 4 1
9 15 2
8 4 3
1 11 4
6 20 5
10 20 6
8 10 7
6 4 8
9 9 9
2 1 10
1 3 11
5 2 12
1 18 13
4 8 14
12 6 15
3 2 16
5 10 17
4 19 18
6 16 19
12 7 20
1 12 21
9 19 22
3 15 23
9 17 24
2 5 25
2 16 26
3 18 27
5 19 28
2 4 29
6 16 30
1 19 31
8 15 32
11 14 33
8 18 34
9 15 35
5 15 36
3 12 37
4 10 38
7 16 39
9 1 40
8 3 41
4 7 42
12 3 43
7 12 44
2 18 45
1 4 46
+
15 7
5 1 0
2 6 1
7 3 2
2 7 3
10 2 4
12 1 5
2 4 6
7 3 7
15 6 8
4 7 9
4 6 10
3 1 11
8 7 12
13 3 13
3 5 14
12 5 15
9 3 16
14 7 17
6 5 18
12 1 19
13 4 20
14 1 21
7 6 22
3 6 23
9 4 24
7 5 25
9 3 26
+
11 13
4 9 0
4 12 1
5 9 2
6 8 3
8 11 4
6 3 5
5 5 6
2 12 7
3 5 8
8 5 9
8 13 10
8 4 11
3 13 12
8 9 13
1 4 14
6 1 15
8 6 16
9 6 17
3 3 18
6 5 19
6 9 20
8 5 21
9 12 22
1 2 23
7 6 24
3 13 25
2 4 26
9 13 27
8 13 28
1 11 29
10 8 30
4 2 31
3 5 32
6 13 33
8 1 34
5 12 35
11 12 36
4 11 37
4 9 38
8 1 39
9 1 40
7 11 41
4 8 42
9 13 43
2 6 44
4 1 45
2 7 46
10 7 47
5 9 48
7 2 49
1 13 50
2 3 51
11 11 52
5 11 53
6 12 54
2 13 55
9 9 56
8 7 57
2 4 58
4 8 59
1 2 60
10 6 61
8 11 62
2 12 63
6 5 64
10 11 65
5 3 66
2 13 67
9 12 68
11 2 69
+
11 4
6 3 0
2 1 1
6 3 2
5 4 3
4 3 4
5 4 5
10 3 6
3 4 7
11 4 8
4 4 9
4 3 10
2 4 11
5 4 12
6 2 13
3 3 14
4 3 15
5 4 16
1 1 17
1 2 18
10 1 19
1 3 20
10 1 21
11 3 22
9 1 23
1 3 24
3 1 25
8 4 26
10 3 27
7 2 28
10 4 29
7 3 30
4 3 31
6 3 32
3 1 33
8 2 34
9 3 35
4 3 36
8 4 37
3 4 38
2 2 39
1 1 40
8 4 41
2 1 42
3 3 43
9 3 44
10 2 45
11 4 46
3 1 47
8 1 48
5 1 49
5 2 50
5 4 51
10 3 52
+
3 10
3 9 0
3 8 1
2 8 2
1 1 3
2 3 4
1 1 5
1 8 6
1 4 7
1 8 8
3 5 9
3 2 10
3 9 11
3 4 12
1 4 13
1 8 14
1 4 15
1 4 16
2 3 17
3 5 18
3 2 19
2 4 20
1 8 21
2 9 22
2 2 23
1 2 24
1 6 25
2 4 26
1 2 27
1 6 28
3 8 29
1 1 30
3 9 31
2 9 32
1 8 33
2 1 34
1 7 35
1 6 36
1 6 37
3 7 38
2 1 39
2 10 40
3 7 41
3 3 42
1 7 43
1 2 44
3 8 45
+
14 3
3 1 0
13 2 1
5 2 2
11 3 3
11 3 4
7 2 5
1 1 6
6 2 7
4 2 8
8 3 9
7 2 10
3 2 11
2 3 12
12 3 13
3 2 14
4 2 15
5 1 16
5 1 17
4 1 18
5 2 19
2 1 20
12 2 21
5 3 22
12 1 23
2 3 24
9 3 25
6 2 26
7 2 27
6 1 28
5 3 29
11 2 30
5 1 31
11 2 32
13 3 33
5 1 34
7 3 35
12 2 36
12 1 37
6 3 38
9 1 39
2 2 40
9 2 41
11 3 42
10 3 43
11 1 44
1 3 45
14 3 46
3 3 47
10 3 48
4 2 49
5 2 50
7 1 51
4 3 52
14 1 53
6 3 54
12 1 55
13 3 56
2 2 57
2 2 58
12 1 59
4 3 60
10 2 61
1 1 62
+
14 9
7 6 0
11 8 1
9 5 2
13 5 3
2 9 4
4 6 5
1 2 6
2 6 7
6 3 8
14 8 9
5 7 10
9 9 11
11 5 12
10 4 13
3 3 14
4 6 15
13 8 16
1 2 17
10 6 18
6 7 19
7 6 20
12 8 21
5 6 22
12 8 23
4 5 24
2 2 25
9 9 26
9 4 27
7 4 28
1 9 29
9 4 30
9 7 31
14 7 32
11 8 33
13 3 34
8 2 35
3 1 36
10 3 37
7 6 38
9 5 39
8 9 40
10 6 41
10 3 42
6 3 43
10 6 44
4 9 45
2 7 46
6 5 47
7 1 48
14 3 49
14 4 50
+
7 1
5 1 0
2 1 1
3 1 2
3 1 3
4 1 4
6 1 5
2 1 6
1 1 7
3 1 8
4 1 9
6 1 10
7 1 11
7 1 12
4 1 13
4 1 14
2 1 15
3 1 16
5 1 17
2 1 18
2 1 19
3 1 20
6 1 21
5 1 22
1 1 23
4 1 24
3 1 25
6 1 26
4 1 27
6 1 28
5 1 29
2 1 30
1 1 31
4 1 32
7 1 33
1 1 34
7 1 35
1 1 36
5 1 37
1 1 38
1 1 39
5 1 40
2 1 41
1 1 42
+
4 6
3 6 0
1 1 1
3 5 2
2 3 3
+
2 1
2 1 0
1 1 1
1 1 2
2 1 3
1 1 4
2 1 5
2 1 6
2 1 7
1 1 8
2 1 9
2 1 10
1 1 11
1 1 12
1 1 13
2 1 14
1 1 15
1 1 16
2 1 17
2 1 18
1 1 19
2 1 20
1 1 21
1 1 22
1 1 23
1 1 24
2 1 25
1 1 26
2 1 27
2 1 28
1 1 29
1 1 30
2 1 31
1 1 32
2 1 33
1 1 34
1 1 35
2 1 36
1 1 37
2 1 38
1 1 39
1 1 40
1 1 41
2 1 42
1 1 43
1 1 44
1 1 45
2 1 46
2 1 47
2 1 48
+
19 5
1 3 0
7 3 1
10 2 2
6 3 3
12 1 4
11 1 5
7 1 6
17 2 7
14 3 8
13 4 9
12 5 10
6 4 11
12 3 12
4 4 13
17 2 14
10 4 15
17 1 16
12 3 17
4 5 18
2 3 19
5 1 20
7 1 21
3 4 22
6 3 23
15 4 24
17 5 25
10 3 26
7 1 27
17 4 28
10 1 29
10 1 30
3 5 31
16 3 32
10 4 33
14 4 34
12 1 35
10 5 36
9 2 37
7 4 38
7 3 39
8 5 40
5 5 41
2 1 42
14 5 43
1 1 44
15 5 45
1 5 46
14 1 47
19 3 48
10 5 49
4 3 50
7 3 51
16 4 52
17 3 53
13 1 54
9 1 55
11 1 56
8 3 57
17 4 58
19 2 59
17 4 60
15 5 61
15 1 62
12 4 63
2 4 64
17 3 65
15 1 66
9 5 67
17 3 68
9 5 69
13 5 70
19 3 71
5 4 72
13 4 73
3 2 74
10 2 75
19 5 76
6 3 77
2 1 78
1 3 79
2 4 80
3 1 81
16 2 82
15 2 83
5 2 84
7 2 85
17 2 86
16 3 87
16 1 88
11 4 89
+
7 12
7 12 0
6 7 1
5 3 2
2 4 3
1 1 4
+
3 13
2 4 0
3 13 1
1 12 2
3 11 3
1 6 4
1 13 5
1 11 6
3 13 7
2 3 8
2 12 9
2 13 10
2 10 11
2 6 12
2 1 13
2 7 14
1 6 15
1 9 16
2 7 17
2 9 18
3 12 19
2 4 20
2 13 21
1 1 22
2 9 23
2 4 24
1 1 25
2 3 26
3 5 27
3 6 28
1 6 29
1 4 30
2 9 31
3 10 32
2 4 33
3 13 34
1 1 35
2 1 36
3 5 37
3 4 38
2 7 39
2 2 40
2 2 41
1 13 42
1 4 43
1 9 44
3 8 45
1 5 46
3 7 47
1 11 48
3 8 49
3 3 50
1 12 51
3 5 52
1 6 53
1 8 54
2 2 55
3 11 56
3 11 57
3 13 58
2 4 59
2 11 60
2 12 61
1 13 62
2 12 63
3 4 64
3 10 65
1 2 66
1 1 67
2 9 68
3 9 69
3 13 70
1 7 71
1 13 72
1 11 73
2 10 74
3 3 75
3 12 76
3 5 77
+
1 20
1 1 0
1 1 1
1 5 2
1 13 3
1 9 4
1 10 5
1 12 6
1 7 7
1 15 8
1 20 9
1 6 10
1 19 11
1 1 12
1 14 13
1 2 14
1 14 15
1 4 16
1 1 17
1 13 18
1 13 19
1 5 20
1 8 21
1 20 22
1 8 23
1 2 24
1 13 25
1 19 26
1 18 27
1 15 28
1 16 29
1 13 30
1 16 31
1 13 32
1 16 33
1 2 34
1 19 35
1 20 36
1 18 37
1 1 38
1 18 39
1 12 40
1 18 41
1 14 42
1 2 43
1 17 44
1 18 45
1 12 46
1 1 47
1 19 48
1 15 49
1 17 50
1 9 51
1 3 52
1 4 53
1 14 54
1 12 55
1 11 56
1 10 57
1 6 58
1 9 59
1 8 60
1 14 61
1 6 62
1 19 63
1 14 64
1 19 65
1 15 66
1 8 67
1 13 68
1 3 69
1 11 70
1 19 71
1 15 72
1 11 73
1 19 74
1 19 75
1 6 76
1 1 77
1 12 78
1 5 79
1 8 80
1 8 81
+
6 16
6 8 0
2 3 1
6 14 2
4 7 3
2 11 4
1 1 5
3 9 6
4 8 7
5 10 8
5 14 9
4 10 10
3 2 11
3 5 12
6 2 13
6 15 14
3 2 15
5 14 16
5 4 17
5 15 18
5 5 19
6 5 20
6 9 21
5 7 22
2 14 23
4 13 24
6 14 25
1 11 26
2 9 27
3 9 28
4 10 29
5 10 30
2 6 31
3 11 32
6 2 33
5 6 34
2 14 35
5 3 36
3 4 37
1 8 38
6 1 39
4 12 40
3 3 41
4 8 42
6 7 43
1 11 44
2 2 45
5 5 46
3 5 47
2 4 48
4 5 49
5 1 50
4 13 51
+
6 20
4 14 0
2 8 1
4 4 2
1 16 3
2 2 4
2 12 5
6 15 6
5 14 7
6 10 8
4 14 9
3 5 10
6 15 11
6 9 12
6 15 13
5 13 14
2 19 15
6 10 16
1 18 17
3 12 18
2 1 19
1 15 20
5 13 21
6 9 22
2 20 23
5 15 24
3 14 25
1 2 26
5 12 27
1 13 28
4 6 29
5 9 30
4 16 31
6 16 32
4 16 33
2 8 34
2 17 35
5 11 36
5 15 37
6 12 38
1 4 39
4 6 40
2 1 41
6 9 42
4 3 43
1 7 44
5 10 45
2 17 46
2 9 47
2 5 48
6 7 49
+
13 16
11 2 0
5 2 1
+
2 13
1 5 0
1 10 1
2 5 2
2 4 3
2 9 4
1 7 5
1 10 6
1 7 7
1 9 8
2 12 9
2 2 10
2 3 11
2 10 12
2 4 13
1 12 14
1 8 15
2 8 16
2 8 17
2 5 18
1 4 19
2 1 20
2 7 21
2 10 22
2 4 23
2 1 24
2 8 25
2 10 26
2 11 27
2 1 28
1 9 29
1 1 30
2 10 31
1 9 32
2 6 33
2 13 34
2 6 35
2 2 36
2 10 37
1 12 38
2 7 39
1 7 40
1 5 41
2 7 42
1 10 43
1 10 44
1 6 45
2 7 46
2 2 47
2 5 48
2 4 49
1 6 50
2 1 51
1 6 52
2 12 53
1 3 54
1 13 55
2 12 56
1 4 57
2 12 58
1 6 59
2 8 60
2 13 61
1 2 62
1 13 63
2 4 64
+
1 13
1 11 0
1 3 1
1 8 2
1 6 3
1 12 4
1 11 5
1 3 6
1 8 7
1 5 8
1 13 9
1 7 10
1 11 11
1 13 12
1 1 13
1 12 14
1 6 15
1 1 16
1 12 17
1 5 18
1 1 19
1 6 20
1 5 21
1 5 22
1 3 23
1 7 24
1 2 25
1 9 26
1 7 27
1 8 28
1 3 29
1 5 30
1 12 31
1 3 32
1 12 33
1 5 34
1 10 35
1 10 36
1 1 37
1 3 38
1 9 39
1 13 40
+
2 18
1 2 0
2 5 1
2 1 2
2 16 3
1 17 4
2 4 5
1 9 6
2 2 7
2 2 8
2 16 9
2 4 10
2 18 11
2 18 12
1 6 13
2 3 14
2 15 15
1 12 16
+
5 3
2 3 0
4 2 1
4 2 2
2 3 3
1 2 4
1 2 5
2 3 6
2 1 7
3 3 8
1 3 9
1 1 10
4 3 11
4 3 12
1 1 13
5 3 14
4 3 15
5 3 16
5 2 17
3 2 18
4 2 19
3 1 20
4 1 21
5 2 22
3 2 23
1 1 24
4 1 25
1 3 26
1 3 27
5 1 28
4 2 29
1 1 30
3 3 31
1 2 32
5 1 33
4 2 34
1 3 35
4 1 36
1 3 37
4 3 38
2 1 39
5 3 40
4 3 41
2 3 42
5 3 43
1 2 44
5 2 45
5 1 46
1 3 47
1 3 48
4 2 49
2 3 50
4 2 51
3 1 52
5 1 53
5 2 54
4 3 55
2 2 56
5 1 57
4 1 58
3 3 59
+
5 20
2 18 0
1 11 1
2 20 2
4 6 3
3 6 4
2 12 5
4 3 6
2 5 7
5 2 8
4 17 9
1 14 10
5 15 11
3 20 12
4 15 13
3 19 14
1 2 15
4 8 16
4 6 17
2 15 18
2 1 19
1 13 20
3 8 21
2 13 22
3 20 23
3 11 24
3 7 25
4 9 26
1 12 27
4 2 28
3 4 29
4 20 30
5 19 31
3 14 32
5 4 33
3 16 34
4 6 35
1 7 36
2 15 37
4 11 38
3 4 39
1 20 40
1 18 41
1 18 42
5 20 43
4 5 44
3 14 45
5 3 46
4 18 47
1 16 48
3 6 49
5 8 50
5 10 51
5 7 52
1 17 53
1 16 54
4 3 55
4 4 56
1 15 57
5 8 58
5 1 59
+
18 20
3 15 0
5 6 1
3 5 2
8 5 3
18 2 4
7 14 5
11 10 6
16 3 7
4 12 8
14 1 9
10 11 10
12 5 11
1 15 12
15 11 13
6 4 14
14 11 15
7 6 16
13 5 17
15 16 18
11 5 19
11 9 20
3 2 21
18 2 22
11 10 23
8 20 24
1 4 25
18 12 26
10 19 27
16 4 28
10 8 29
1 8 30
8 19 31
7 15 32
5 19 33
16 18 34
13 13 35
4 5 36
16 16 37
7 1 38
8 5 39
18 17 40
17 3 41
17 13 42
17 4 43
17 5 44
8 8 45
15 18 46
15 4 47
14 12 48
6 1 49
13 15 50
13 9 51
6 9 52
3 14 53
18 4 54
13 12 55
12 10 56
7 16 57
9 8 58
11 15 59
5 17 60
+
19 6
11 6 0
9 2 1
3 6 2
19 4 3
11 3 4
1 4 5
12 3 6
4 1 7
8 6 8
9 3 9
4 2 10
16 4 11
9 3 12
2 2 13
18 3 14
18 3 15
12 5 16
4 6 17
18 4 18
9 2 19
4 6 20
8 5 21
17 3 22
7 6 23
3 6 24
8 4 25
3 5 26
15 6 27
10 3 28
10 5 29
1 5 30
10 1 31
5 1 32
13 4 33
12 6 34
6 5 35
19 5 36
19 1 37
12 1 38
8 5 39
8 3 40
11 1 41
13 6 42
+
7 18
2 1 0
2 4 1
6 8 2
1 18 3
6 4 4
6 12 5
4 3 6
3 5 7
2 12 8
2 9 9
3 11 10
2 17 11
5 3 12
2 5 13
3 13 14
2 18 15
6 14 16
5 6 17
7 2 18
6 8 19
6 3 20
2 4 21
1 13 22
4 17 23
3 2 24
7 4 25
3 5 26
2 17 27
1 1 28
7 8 29
6 12 30
5 14 31
5 6 32
3 7 33
3 9 34
3 12 35
2 10 36
7 9 37
2 3 38
4 4 39
4 14 40
6 13 41
1 14 42
6 12 43
5 17 44
2 13 45
2 18 46
2 11 47
3 17 48
5 6 49
3 4 50
4 7 51
1 15 52
6 5 53
1 7 54
6 10 55
5 8 56
5 5 57
6 18 58
2 14 59
5 10 60
1 4 61
6 2 62
4 1 63
4 1 64
6 2 65
6 2 66
+
4 20
4 5 0
2 11 1
1 17 2
3 10 3
1 19 4
3 14 5
1 12 6
2 11 7
1 12 8
2 18 9
3 3 10
1 17 11
2 15 12
4 13 13
4 14 14
4 11 15
3 16 16
2 8 17
2 16 18
3 19 19
1 6 20
2 5 21
2 8 22
2 14 23
1 11 24
1 11 25
3 14 26
1 9 27
1 6 28
1 19 29
1 11 30
1 13 31
3 3 32
4 12 33
3 20 34
1 20 35
3 10 36
4 8 37
+
20 1
8 1 0
9 1 1
10 1 2
11 1 3
3 1 4
11 1 5
12 1 6
10 1 7
6 1 8
9 1 9
2 1 10
14 1 11
12 1 12
15 1 13
19 1 14
8 1 15
19 1 16
6 1 17
19 1 18
14 1 19
2 1 20
20 1 21
6 1 22
6 1 23
19 1 24
20 1 25
17 1 26
4 1 27
3 1 28
6 1 29
13 1 30
12 1 31
8 1 32
11 1 33
13 1 34
10 1 35
4 1 36
6 1 37
3 1 38
6 1 39
11 1 40
1 1 41
2 1 42
14 1 43
7 1 44
15 1 45
19 1 46
19 1 47
19 1 48
18 1 49
8 1 50
13 1 51
17 1 52
12 1 53
6 1 54
11 1 55
2 1 56
2 1 57
16 1 58
8 1 59
7 1 60
8 1 61
2 1 62
18 1 63
+
1 10
1 9 0
1 6 1
1 5 2
1 8 3
1 4 4
1 2 5
1 2 6
1 9 7
1 3 8
1 6 9
1 7 10
1 4 11
1 5 12
1 6 13
1 10 14
1 9 15
1 10 16
1 1 17
1 7 18
1 3 19
1 5 20
1 6 21
1 3 22
1 2 23
1 2 24
1 6 25
1 3 26
1 4 27
1 5 28
1 3 29
1 10 30
1 7 31
1 8 32
1 4 33
1 7 34
1 10 35
1 2 36
1 4 37
1 10 38
1 4 39
1 2 40
1 9 41
1 7 42
1 4 43
1 6 44
1 4 45
1 6 46
1 3 47
1 4 48
1 3 49
1 4 50
1 1 51
1 7 52
1 6 53
1 8 54
1 3 55
1 9 56
1 3 57
1 10 58
1 9 59
1 3 60
1 4 61
1 5 62
1 6 63
1 3 64
+
16 9
12 3 0
9 1 1
2 5 2
16 5 3
3 4 4
15 2 5
9 3 6
9 3 7
6 1 8
11 1 9
11 4 10
2 3 11
10 1 12
5 9 13
9 9 14
11 6 15
2 2 16
14 7 17
8 1 18
3 3 19
10 8 20
13 4 21
3 6 22
1 2 23
4 6 24
8 3 25
3 6 26
13 3 27
7 7 28
14 8 29
1 6 30
14 7 31
4 2 32
9 8 33
7 6 34
11 8 35
16 3 36
15 3 37
3 9 38
6 5 39
8 9 40
10 5 41
1 7 42
15 1 43
10 9 44
5 3 45
8 2 46
10 8 47
9 8 48
4 6 49
6 9 50
4 5 51
8 3 52
16 6 53
14 5 54
2 3 55
15 7 56
3 2 57
+
7 4
5 1 0
7 3 1
4 4 2
7 1 3
6 4 4
3 2 5
3 2 6
5 2 7
7 3 8
7 4 9
3 1 10
1 2 11
4 1 12
7 4 13
5 2 14
6 1 15
1 4 16
5 2 17
5 1 18
5 3 19
1 4 20
7 1 21
2 4 22
7 1 23
4 3 24
6 1 25
5 2 26
4 1 27
1 3 28
6 4 29
4 4 30
7 1 31
4 1 32
1 3 33
2 3 34
2 4 35
5 4 36
5 4 37
3 4 38
3 1 39
5 2 40
6 2 41
6 1 42
3 3 43
3 3 44
7 1 45
5 4 46
2 3 47
2 3 48
6 4 49
7 3 50
7 3 51
6 1 52
6 4 53
3 2 54
3 4 55
2 3 56
1 3 57
4 1 58
6 4 59
5 1 60
1 4 61
2 3 62
2 1 63
5 2 64
1 3 65
4 2 66
6 3 67
5 4 68
+
7 6
4 5 0
1 2 1
4 4 2
2 4 3
3 5 4
4 6 5
5 2 6
3 3 7
3 2 8
3 5 9
2 6 10
7 6 11
4 4 12
4 6 13
5 4 14
3 3 15
1 6 16
1 5 17
1 6 18
5 2 19
1 4 20
6 2 21
5 1 22
3 6 23
3 5 24
3 2 25
3 5 26
1 5 27
2 3 28
1 6 29
7 2 30
2 2 31
6 2 32
6 1 33
4 4 34
5 6 35
2 1 36
6 6 37
4 1 38
+
11 17
8 7 0
1 12 1
9 15 2
7 4 3
5 10 4
6 3 5
5 9 6
+
6 20
2 9 0
6 6 1
3 13 2
6 19 3
4 15 4
5 17 5
+
16 7
8 4 0
5 3 1
13 3 2
11 7 3
13 4 4
9 5 5
12 3 6
10 6 7
14 6 8
4 7 9
16 1 10
